input,target
tutor: He is barking up the wrong tree – making a wrong assumption., || Lỗi:  || HD: .
tutor: He is beating around the bush – avoiding the main topic., || Lỗi:  || HD: .
tutor: He is all ears – listening carefully., || Lỗi:  || HD: .
tutor: He has a sweet tooth – likes sweets., || Lỗi:  || HD: .
tutor: He is in hot water – in trouble., || Lỗi:  || HD: .
tutor: He is out of the woods – out of danger., || Lỗi:  || HD: .
tutor: He is under the weather – feeling ill., || Lỗi:  || HD: .
tutor: He is over the moon – very happy., || Lỗi:  || HD: .
tutor: He is on cloud nine – very happy., || Lỗi:  || HD: .
tutor: He has a green thumb – good at gardening., || Lỗi:  || HD: .
"tutor: He is a couch potato – lazy, watches TV a lot.", || Lỗi:  || HD: .
tutor: He is a wet blanket – ruins the fun., || Lỗi:  || HD: .
tutor: He is a party pooper – spoils the party., || Lỗi:  || HD: .
tutor: He is a big cheese – important person., || Lỗi:  || HD: .
tutor: He is a smart cookie – intelligent., || Lỗi:  || HD: .
tutor: He is a tough cookie – strong person., || Lỗi:  || HD: .
tutor: He is a piece of cake – very easy., || Lỗi:  || HD: .
tutor: He is a breath of fresh air – new and refreshing., || Lỗi:  || HD: .
tutor: He is a pain in the neck – annoying., || Lỗi:  || HD: .
tutor: He is a snake in the grass – treacherous., || Lỗi:  || HD: .
tutor: He is a dark horse – unexpected winner., || Lỗi:  || HD: .
tutor: He is a golden boy – successful young man., || Lỗi:  || HD: .
tutor: He is a good egg – nice person., || Lỗi:  || HD: .
tutor: He is a bad apple – corrupt person., || Lỗi:  || HD: .
tutor: I need to make my homework before going out., || Lỗi:  || HD: .
tutor: She often does a lot of mistakes in her writing., || Lỗi:  || HD: .
tutor: Can you take a breakfast with me tomorrow?, || Lỗi:  || HD: .
tutor: We had a great time and took a lot of fun., || Lỗi:  || HD: .
tutor: He made a lot of business in China last year., || Lỗi:  || HD: .
tutor: I need to take a rest because I'm tired., || Lỗi:  || HD: .
tutor: Could you make me a favor?, || Lỗi:  || HD: .
tutor: She has a shower every morning., || Lỗi:  || HD: .
tutor: I made an effort to do the project., || Lỗi:  || HD: .
tutor: We need to make a decision quickly., || Lỗi:  || HD: .
tutor: He took responsibility for the accident., || Lỗi:  || HD: .
tutor: I want to have a look at your new car., || Lỗi:  || HD: .
tutor: She always makes her best in everything., || Lỗi:  || HD: .
tutor: Can we have a walk in the park?, || Lỗi:  || HD: .
tutor: I need to make a phone call., || Lỗi:  || HD: .
tutor: He did a mistake in the calculation., || Lỗi:  || HD: .
tutor: They have a party every weekend., || Lỗi:  || HD: .
tutor: I need to take a coffee break., || Lỗi:  || HD: .
tutor: She made the laundry yesterday., || Lỗi:  || HD: .
tutor: He took an exam last week., || Lỗi:  || HD: .
tutor: Let's make a reservation for dinner., || Lỗi:  || HD: .
"tutor: I have a headache, so I need to take a medicine.", || Lỗi:  || HD: .
tutor: She wants to do a progress in English., || Lỗi:  || HD: .
tutor: He took a photo of the sunset., || Lỗi:  || HD: .
tutor: I need to do some research for my thesis., || Lỗi:  || HD: .
tutor: They made a lot of damage to the building., || Lỗi:  || HD: .
"tutor: She has a cold, so she took a day off.", || Lỗi:  || HD: .
tutor: I made a promise to help him., || Lỗi:  || HD: .
tutor: Can you do me a favor and take this chair?, || Lỗi:  || HD: .
tutor: We should make a meeting to discuss this., || Lỗi:  || HD: .
tutor: He took a lot of time to finish the task., || Lỗi:  || HD: .
tutor: I need to make the dishes after dinner., || Lỗi:  || HD: .
tutor: She made an excuse for being late., || Lỗi:  || HD: .
tutor: They have a discussion about the plan., || Lỗi:  || HD: .
tutor: He took a chance and invested in stocks., || Lỗi:  || HD: .
tutor: I want to make a travel to Japan., || Lỗi:  || HD: .
tutor: She did her hair before the party., || Lỗi:  || HD: .
tutor: He made a noise when he entered., || Lỗi:  || HD: .
tutor: I have a problem with my computer., || Lỗi:  || HD: .
tutor: She took care of her mother., || Lỗi:  || HD: .
tutor: We need to make a decision by tomorrow., || Lỗi:  || HD: .
tutor: He did a course in digital marketing., || Lỗi:  || HD: .
tutor: I made a call to my boss., || Lỗi:  || HD: .
tutor: She has a shower and then goes to work., || Lỗi:  || HD: .
tutor: They made a lot of money from the deal., || Lỗi:  || HD: .
tutor: I need to do an appointment with the dentist., || Lỗi:  || HD: .
tutor: He took a decision after long thought., || Lỗi:  || HD: .
tutor: She always makes her homework after school., || Lỗi:  || HD: .
tutor: I want to take a look at your report., || Lỗi:  || HD: .
tutor: We had a conversation about the future., || Lỗi:  || HD: .
tutor: He made a speech at the wedding., || Lỗi:  || HD: .
tutor: I need to do a favor for my friend., || Lỗi:  || HD: .
tutor: She took a shower and then had breakfast., || Lỗi:  || HD: .
tutor: They made a plan to travel to Europe., || Lỗi:  || HD: .
tutor: I have a question for you., || Lỗi:  || HD: .
tutor: He took an opportunity to study abroad., || Lỗi:  || HD: .
tutor: She made a mistake on the test., || Lỗi:  || HD: .
tutor: We need to do a decision now., || Lỗi:  || HD: .
tutor: I want to have a seat near the window., || Lỗi:  || HD: .
tutor: He made his homework quickly., || Lỗi:  || HD: .
tutor: They took a break after two hours., || Lỗi:  || HD: .
tutor: I need to make a phone call to my mom., || Lỗi:  || HD: .
tutor: She did a mistake in the email., || Lỗi:  || HD: .
tutor: We have a walk in the park every evening., || Lỗi:  || HD: .
tutor: He made an effort to learn Vietnamese., || Lỗi:  || HD: .
tutor: I want to do a reservation for two., || Lỗi:  || HD: .
tutor: She took a photo of the Eiffel Tower., || Lỗi:  || HD: .
tutor: They made a lot of progress in math., || Lỗi:  || HD: .
tutor: I need to take a rest because I'm exhausted., || Lỗi:  || HD: .
tutor: He did the laundry and then made the bed., || Lỗi:  || HD: .
tutor: We should make a discussion about this issue., || Lỗi:  || HD: .
tutor: She made a good job on the presentation., || Lỗi:  || HD: .
tutor: I want to take a breakfast at 7 AM., || Lỗi:  || HD: .
tutor: He took a lot of fun at the party., || Lỗi:  || HD: .
tutor: They made a business with a foreign company., || Lỗi:  || HD: .
tutor: I need to do a decision quickly., || Lỗi:  || HD: .
tutor: She has a break at 10 AM., || Lỗi:  || HD: .
tutor: He made his best to win the race., || Lỗi:  || HD: .
tutor: I want to take a shower and then have dinner., || Lỗi:  || HD: .
tutor: They made a damage to the car., || Lỗi:  || HD: .
tutor: She took a lot of time to get ready., || Lỗi:  || HD: .
tutor: We need to make a meeting with the client., || Lỗi:  || HD: .
tutor: I did a mistake in the calculation., || Lỗi:  || HD: .
tutor: He has a look at the newspaper every morning., || Lỗi:  || HD: .
tutor: She made the cooking for the whole family., || Lỗi:  || HD: .
tutor: They took a decision without consulting me., || Lỗi:  || HD: .
tutor: I need to do a phone call., || Lỗi:  || HD: .
tutor: He made a shower and went to bed., || Lỗi:  || HD: .
tutor: We should do a plan before starting., || Lỗi:  || HD: .
tutor: She took a lot of progress in her English., || Lỗi:  || HD: .
tutor: I have a rest every afternoon., || Lỗi:  || HD: .
tutor: They made a lot of business in Vietnam., || Lỗi:  || HD: .
tutor: He took a mistake on the exam., || Lỗi:  || HD: .
tutor: I need to have a phone call with my boss., || Lỗi:  || HD: .
tutor: She did an effort to finish on time., || Lỗi:  || HD: .
tutor: We took a lot of fun at the beach., || Lỗi:  || HD: .
tutor: He made a job as a teacher., || Lỗi:  || HD: .
tutor: I need to make a break for 10 minutes., || Lỗi:  || HD: .
tutor: She took her best to pass the exam., || Lỗi:  || HD: .
tutor: They made a conversation about politics., || Lỗi:  || HD: .
tutor: I want to do a photo of the sunset., || Lỗi:  || HD: .
tutor: He has a walk every morning., || Lỗi:  || HD: .
tutor: She made a damage to the reputation., || Lỗi:  || HD: .
tutor: We need to do an appointment for tomorrow., || Lỗi:  || HD: .
tutor: I took a lot of progress in my job., || Lỗi:  || HD: .
tutor: He made his homework in the library., || Lỗi:  || HD: .
tutor: They have a meeting every Monday., || Lỗi:  || HD: .
tutor: She made a shower after the gym., || Lỗi:  || HD: .
tutor: I need to do a decision by 5 PM., || Lỗi:  || HD: .
tutor: The book of John is on the table., || Lỗi:  || HD: .
tutor: My sister dog is very friendly., || Lỗi:  || HD: .
"tutor: The roof of the house is red. (câu đúng) - Học viên viết ""The house's roof is red.""", || Lỗi:  || HD: .
tutor: The childrens' toys are scattered., || Lỗi:  || HD: .
tutor: The car of my friend is expensive., || Lỗi:  || HD: .
tutor: This is the house of my uncle., || Lỗi:  || HD: .
tutor: The door of the car is broken., || Lỗi:  || HD: .
tutor: The dogs's bowls are empty., || Lỗi:  || HD: .
tutor: The name of the song is 'Hello'., || Lỗi:  || HD: .
tutor: My parents's car is new., || Lỗi:  || HD: .
tutor: The tail of the dog is wagging., || Lỗi:  || HD: .
"tutor: The car's door is open. (câu đúng) - Học viên viết ""The car door is open."" (thiếu sở hữu)", || Lỗi:  || HD: .
tutor: The color of the sky is blue., || Lỗi:  || HD: .
tutor: My friend house is big., || Lỗi:  || HD: .
tutor: The cover of the book is torn., || Lỗi:  || HD: .
tutor: James car is red., || Lỗi:  || HD: .
tutor: The legs of the table are broken., || Lỗi:  || HD: .
tutor: My boss office is on the 5th floor., || Lỗi:  || HD: .
tutor: The windows of the house are clean., || Lỗi:  || HD: .
"tutor: The cat's whiskers are long. (câu đúng) - Học viên viết ""The cat whiskers are long.""", || Lỗi:  || HD: .
tutor: The name of the company is Google., || Lỗi:  || HD: .
tutor: My childrens' toys are everywhere., || Lỗi:  || HD: .
tutor: The results of the test will come tomorrow., || Lỗi:  || HD: .
tutor: My parents house is near the beach., || Lỗi:  || HD: .
tutor: The sound of the waves is relaxing., || Lỗi:  || HD: .
"tutor: The book's cover is torn. (câu đúng) - Học viên viết ""The book cover is torn.""", || Lỗi:  || HD: .
tutor: The queen of England lives in London., || Lỗi:  || HD: .
tutor: My brother girlfriend is very kind., || Lỗi:  || HD: .
tutor: The top of the mountain is covered with snow., || Lỗi:  || HD: .
"tutor: The teachers' room is on the second floor. (câu đúng) - Học viên viết ""The teachers room is on the second floor.""", || Lỗi:  || HD: .
tutor: The taste of this soup is delicious., || Lỗi:  || HD: .
"tutor: My cousins' house is in the countryside. (câu đúng) - Học viên viết ""My cousin's house is in the countryside."" (nếu chỉ một người)", || Lỗi:  || HD: .
tutor: The end of the road is near., || Lỗi:  || HD: .
"tutor: My dog's bowl is empty. (câu đúng) - Học viên viết ""My dog bowl is empty.""", || Lỗi:  || HD: .
tutor: The price of this phone is high., || Lỗi:  || HD: .
"tutor: My son's teacher is very nice. (câu đúng) - Học viên viết ""My son teacher is very nice.""", || Lỗi:  || HD: .
"tutor: The city's streets are crowded. (câu đúng) - Học viên viết ""The city streets are crowded.""", || Lỗi:  || HD: .
tutor: The roof of the church is old., || Lỗi:  || HD: .
"tutor: My boss's car is expensive. (câu đúng) - Học viên viết ""My boss car is expensive.""", || Lỗi:  || HD: .
tutor: The first page of the book is missing., || Lỗi:  || HD: .
"tutor: My friends' party was great. (câu đúng) - Học viên viết ""My friends party was great.""", || Lỗi:  || HD: .
tutor: The handle of the suitcase is broken., || Lỗi:  || HD: .
"tutor: My husband's birthday is in May. (câu đúng) - Học viên viết ""My husband birthday is in May.""", || Lỗi:  || HD: .
tutor: The result of the experiment was surprising., || Lỗi:  || HD: .
"tutor: The girls' dresses are beautiful. (câu đúng) - Học viên viết ""The girl's dresses are beautiful."" (chỉ một cô gái)", || Lỗi:  || HD: .
tutor: The back of the chair is comfortable., || Lỗi:  || HD: .
"tutor: My uncle's farm is large. (câu đúng) - Học viên viết ""My uncle farm is large.""", || Lỗi:  || HD: .
tutor: The contents of the box are a mystery., || Lỗi:  || HD: .
tutor: The womens' shoes are on sale., || Lỗi:  || HD: .
tutor: The future of the company looks bright., || Lỗi:  || HD: .
"tutor: My brother's girlfriend is a doctor. (câu đúng) - Học viên viết ""My brother girlfriend is a doctor.""", || Lỗi:  || HD: .
tutor: The color of the flower is red., || Lỗi:  || HD: .
tutor: She said me that she was tired., || Lỗi:  || HD: .
"tutor: He said, 'I am happy.' -> He said that he is happy.", || Lỗi:  || HD: .
tutor: She told that she was leaving., || Lỗi:  || HD: .
tutor: He asked me what is my name., || Lỗi:  || HD: .
"tutor: She said, 'I will call you.' -> She said she will call me.", || Lỗi:  || HD: .
"tutor: He told me, 'I saw her yesterday.' -> He told me he saw her yesterday.", || Lỗi:  || HD: .
tutor: She asked me where did I go., || Lỗi:  || HD: .
"tutor: He said, 'I am studying now.' -> He said he is studying now.", || Lỗi:  || HD: .
"tutor: She told me, 'I have finished my work.' -> She told me she has finished her work.", || Lỗi:  || HD: .
"tutor: He said, 'I will help you.' -> He told me he will help me.", || Lỗi:  || HD: .
tutor: She asked me if I can help her., || Lỗi:  || HD: .
"tutor: He said, 'I don't like this.' -> He said he doesn't like that.", || Lỗi:  || HD: .
"tutor: She said, 'I am going to the market.' -> She said she is going to the market.", || Lỗi:  || HD: .
tutor: He asked me what time does the movie start., || Lỗi:  || HD: .
"tutor: She told, 'I am happy.'", || Lỗi:  || HD: .
"tutor: He said, 'I will be there tomorrow.' -> He said he will be there tomorrow.", || Lỗi:  || HD: .
tutor: She asked me where is the station., || Lỗi:  || HD: .
tutor: He told me that he will come., || Lỗi:  || HD: .
"tutor: She said, 'I have never been to Paris.' -> She said she has never been to Paris.", || Lỗi:  || HD: .
tutor: He asked me why did she leave., || Lỗi:  || HD: .
"tutor: She said me, 'I love you.'", || Lỗi:  || HD: .
"tutor: He said, 'I was sleeping.' -> He said he was sleeping.", || Lỗi:  || HD: .
"tutor: She asked me if I was hungry. (câu đúng) - Học viên viết ""She asked me if I am hungry.""", || Lỗi:  || HD: .
"tutor: He said, 'I must go now.' -> He said he must go now.", || Lỗi:  || HD: .
"tutor: She told, 'I am tired.'", || Lỗi:  || HD: .
tutor: He asked me what is your name., || Lỗi:  || HD: .
"tutor: She said, 'We are going to the cinema tonight.' -> She said they are going to the cinema tonight.", || Lỗi:  || HD: .
tutor: He told me that he is a doctor., || Lỗi:  || HD: .
tutor: She asked me where did I buy it., || Lỗi:  || HD: .
"tutor: He said, 'I can speak three languages.' -> He said he can speak three languages.", || Lỗi:  || HD: .
tutor: She told me that she will visit me., || Lỗi:  || HD: .
tutor: He asked me what do I want., || Lỗi:  || HD: .
"tutor: She said, 'I'm going to buy a car.' -> She said she is going to buy a car.", || Lỗi:  || HD: .
"tutor: He told, 'I am happy.'", || Lỗi:  || HD: .
tutor: She asked me if I have a car., || Lỗi:  || HD: .
"tutor: He said, 'I saw her yesterday.' -> He said he saw her yesterday.", || Lỗi:  || HD: .
tutor: She asked me where is my phone., || Lỗi:  || HD: .
"tutor: He told me, 'I will call you later.' -> He told me he will call me later.", || Lỗi:  || HD: .
"tutor: She said, 'I have been waiting for an hour.' -> She said she has been waiting for an hour.", || Lỗi:  || HD: .
tutor: He asked me why you are sad., || Lỗi:  || HD: .
"tutor: She said, 'I can't swim.' -> She said she can't swim.", || Lỗi:  || HD: .
"tutor: He told me that he was tired. (câu đúng) - Học viên viết ""He told me that he is tired.""", || Lỗi:  || HD: .
tutor: She asked me what time is it., || Lỗi:  || HD: .
"tutor: He said, 'I must finish this today.' -> He said he must finish this today.", || Lỗi:  || HD: .
"tutor: She told me, 'I love you.' -> She told me she loves me.", || Lỗi:  || HD: .
tutor: He asked me if I can drive., || Lỗi:  || HD: .
"tutor: She said, 'I am not feeling well.' -> She said she is not feeling well.", || Lỗi:  || HD: .
tutor: He asked me where do I live., || Lỗi:  || HD: .
"tutor: She told, 'I will be late.'", || Lỗi:  || HD: .
"tutor: He said, 'I have finished my homework.' -> He said he has finished his homework.", || Lỗi:  || HD: .
tutor: She asked me why are you crying., || Lỗi:  || HD: .
"tutor: He told me, 'I can help you.' -> He told me he can help me.", || Lỗi:  || HD: .
"tutor: She said, 'I will be there at 6 PM.' -> She said she will be there at 6 PM.", || Lỗi:  || HD: .
tutor: He asked me what is your job., || Lỗi:  || HD: .
"tutor: She told me, 'I'm sorry.' -> She told me she is sorry.", || Lỗi:  || HD: .
"tutor: He said, 'I have never seen her before.' -> He said he has never seen her before.", || Lỗi:  || HD: .
"tutor: She asked me if I was okay. (câu đúng) - Học viên viết ""She asked me if I am okay.""", || Lỗi:  || HD: .
"tutor: He told me, 'I will help you.' -> He told me he will help me.", || Lỗi:  || HD: .
"tutor: She said, 'I am a teacher.' -> She said she is a teacher.", || Lỗi:  || HD: .
tutor: He asked me where is the nearest bank., || Lỗi:  || HD: .
"tutor: She told, 'I am leaving.'", || Lỗi:  || HD: .
"tutor: He said, 'I can swim.' -> He said he can swim.", || Lỗi:  || HD: .
tutor: She asked me what did he say., || Lỗi:  || HD: .
"tutor: He told me, 'I have a car.' -> He told me he has a car.", || Lỗi:  || HD: .
"tutor: She said, 'I will call you tomorrow.' -> She said she will call me tomorrow.", || Lỗi:  || HD: .
tutor: He asked me if I like coffee., || Lỗi:  || HD: .
"tutor: She told me, 'I am reading a book.' -> She told me she is reading a book.", || Lỗi:  || HD: .
"tutor: He said, 'I have to go.' -> He said he has to go.", || Lỗi:  || HD: .
tutor: She asked me where do you live., || Lỗi:  || HD: .
"tutor: He told, 'I am happy.'", || Lỗi:  || HD: .
"tutor: She said, 'I can't come to the party.' -> She said she can't come to the party.", || Lỗi:  || HD: .
tutor: He asked me what is your name., || Lỗi:  || HD: .
"tutor: She told me, 'I will be back soon.' -> She told me she will be back soon.", || Lỗi:  || HD: .
"tutor: He said, 'I am waiting for you.' -> He said he is waiting for me.", || Lỗi:  || HD: .
"tutor: She asked me if I was a student. (câu đúng) - Học viên viết ""She asked me if I am a student.""", || Lỗi:  || HD: .
"tutor: He told me, 'I can swim.' -> He told me he can swim.", || Lỗi:  || HD: .
"tutor: She said, 'I have been studying for 2 hours.' -> She said she has been studying for 2 hours.", || Lỗi:  || HD: .
tutor: He asked me where is my car., || Lỗi:  || HD: .
"tutor: She told, 'I am tired.'", || Lỗi:  || HD: .
"tutor: He said, 'I will call you.' -> He said he will call me.", || Lỗi:  || HD: .
tutor: She asked me what time do you wake up., || Lỗi:  || HD: .
"tutor: He told me, 'I am sorry.' -> He told me he is sorry.", || Lỗi:  || HD: .
"tutor: She said, 'I have finished my work.' -> She said she has finished her work.", || Lỗi:  || HD: .
tutor: He asked me if I can swim., || Lỗi:  || HD: .
"tutor: She told me, 'I will be there.' -> She told me she will be there.", || Lỗi:  || HD: .
"tutor: He said, 'I can help you.' -> He said he can help me.", || Lỗi:  || HD: .
"tutor: More you study, more you know.", || Lỗi:  || HD: .
"tutor: The more expensive the hotel, the better the service. (câu đúng) - Học viên viết ""More expensive the hotel, better the service.""", || Lỗi:  || HD: .
"tutor: The more you eat, you will get fatter.", || Lỗi:  || HD: .
"tutor: The more you practice, the more fluent you speak.", || Lỗi:  || HD: .
"tutor: The more you have, the more you want. (câu đúng) - Học viên viết ""More you have, more you want.""", || Lỗi:  || HD: .
"tutor: The hotter the weather, the more I feel tired.", || Lỗi:  || HD: .
"tutor: The more time you spend, the better results you get.", || Lỗi:  || HD: .
"tutor: The more you talk, the less you listen.", || Lỗi:  || HD: .
"tutor: The more he ran, he became more tired.", || Lỗi:  || HD: .
"tutor: The younger you are, the easier to learn new things.", || Lỗi:  || HD: .
"tutor: The more you know, you will be more confident.", || Lỗi:  || HD: .
"tutor: The higher the altitude, the colder it gets. (câu đúng) - Học viên viết ""Higher the altitude, colder it gets.""", || Lỗi:  || HD: .
"tutor: The more you eat junk food, the unhealthier you become.", || Lỗi:  || HD: .
"tutor: The more I thought about it, I became more confused.", || Lỗi:  || HD: .
"tutor: The sooner we leave, the earlier we will arrive. (câu đúng) - Học viên viết ""Sooner we leave, earlier we will arrive.""", || Lỗi:  || HD: .
"tutor: The more beautiful she is, the more she is admired.", || Lỗi:  || HD: .
"tutor: The older he gets, the wiser he becomes. (câu đúng) - Học viên viết ""Older he gets, wiser he becomes.""", || Lỗi:  || HD: .
"tutor: The more you have, the more you worry.", || Lỗi:  || HD: .
"tutor: The more he spent money, the more debt he had.", || Lỗi:  || HD: .
"tutor: The faster you drive, the more dangerous it is.", || Lỗi:  || HD: .
"tutor: The more you work, the more you are tired.", || Lỗi:  || HD: .
"tutor: The higher you climb, the harder you fall.", || Lỗi:  || HD: .
"tutor: The more you talk, the less people listen to you.", || Lỗi:  || HD: .
"tutor: The more popular he becomes, the more he changes.", || Lỗi:  || HD: .
"tutor: The more difficult the test, the lower the scores.", || Lỗi:  || HD: .
"tutor: The more you sleep, the lazier you will feel.", || Lỗi:  || HD: .
"tutor: The more careful you are, the fewer mistakes you make.", || Lỗi:  || HD: .
"tutor: The more you travel, the more experience you gain.", || Lỗi:  || HD: .
"tutor: The more you laugh, the longer you live.", || Lỗi:  || HD: .
"tutor: The more you worry, the less you sleep.", || Lỗi:  || HD: .
"tutor: The higher the price, the better the quality.", || Lỗi:  || HD: .
"tutor: The more interesting the book, the more I want to read it.", || Lỗi:  || HD: .
"tutor: The more you earn, the more you spend.", || Lỗi:  || HD: .
"tutor: The more you explain, the more confused I get.", || Lỗi:  || HD: .
"tutor: The more careful you drive, the safer you are.", || Lỗi:  || HD: .
"tutor: The more you practice, the more fluent you become.", || Lỗi:  || HD: .
"tutor: The older I get, the less I care about what people think.", || Lỗi:  || HD: .
"tutor: The more money you make, the more tax you pay.", || Lỗi:  || HD: .
"tutor: The more time you have, the more you can relax.", || Lỗi:  || HD: .
"tutor: The more you focus, the less distracted you become.", || Lỗi:  || HD: .
"tutor: The more you hurry, the more mistakes you make.", || Lỗi:  || HD: .
"tutor: The more you exercise, the more energetic you feel.", || Lỗi:  || HD: .
"tutor: The more you know, the less you fear.", || Lỗi:  || HD: .
"tutor: The more you share, the more you receive.", || Lỗi:  || HD: .
"tutor: The more you criticize, the less people listen.", || Lỗi:  || HD: .
"tutor: The more you travel, the more open-minded you become.", || Lỗi:  || HD: .
"tutor: The more you practice, the easier it becomes.", || Lỗi:  || HD: .
"tutor: The more you save, the more financially secure you are.", || Lỗi:  || HD: .
"tutor: The more you learn, the more you earn.", || Lỗi:  || HD: .
tutor: Never I have seen such a beautiful sunset., || Lỗi:  || HD: .
tutor: Hardly I had arrived when the phone rang., || Lỗi:  || HD: .
tutor: No sooner I had closed my eyes than I fell asleep., || Lỗi:  || HD: .
"tutor: Not only he is intelligent, but he is also hardworking.", || Lỗi:  || HD: .
tutor: Rarely she goes out at night., || Lỗi:  || HD: .
"tutor: Only after I read the book did I understand the story. (câu đúng) - Học viên viết ""Only after I read the book I understood the story.""", || Lỗi:  || HD: .
tutor: Little he knew about the surprise., || Lỗi:  || HD: .
tutor: Nowhere I could find my keys., || Lỗi:  || HD: .
"tutor: Had I known, I would have told you. (câu đúng - đảo ngữ câu điều kiện loại 3)", || Lỗi:  || HD: .
"tutor: Were I rich, I would buy a yacht. (câu đúng - đảo ngữ câu điều kiện loại 2 với were)", || Lỗi:  || HD: .
"tutor: Should you need any help, call me. (câu đúng - đảo ngữ câu điều kiện loại 1)", || Lỗi:  || HD: .
tutor: Under no circumstances you should give up., || Lỗi:  || HD: .
"tutor: Not until I met you did I know true love. (câu đúng) - Học viên viết ""Not until I met you I knew true love.""", || Lỗi:  || HD: .
"tutor: Only by working hard can you succeed. (câu đúng) - Học viên viết ""Only by working hard you can succeed.""", || Lỗi:  || HD: .
tutor: In no way he is responsible for the accident., || Lỗi:  || HD: .
"tutor: Never in my life have I been so embarrassed. (câu đúng) - Học viên viết ""Never in my life I have been so embarrassed.""", || Lỗi:  || HD: .
"tutor: Not only did she fail the exam, but she also lost her scholarship. (câu đúng) - Học viên viết ""Not only she failed the exam, but she also lost her scholarship.""", || Lỗi:  || HD: .
"tutor: Hardly had we left when it started to snow. (câu đúng) - Học viên viết ""Hardly we had left when it started to snow.""", || Lỗi:  || HD: .
"tutor: Only when you apologize will I forgive you. (câu đúng) - Học viên viết ""Only when you apologize I will forgive you.""", || Lỗi:  || HD: .
tutor: So beautiful was the view that we couldn't leave. (câu đúng - đảo ngữ với so), || Lỗi:  || HD: .
tutor: Such was his anger that he couldn't speak. (câu đúng - đảo ngữ với such), || Lỗi:  || HD: .
"tutor: Had I not seen it, I wouldn't have believed it. (câu đúng) - Học viên viết ""If I had not seen it, I wouldn't have believed it."" (cũng đúng)", || Lỗi:  || HD: .
"tutor: Were he not so shy, he would have more friends. (câu đúng - đảo ngữ loại 2 với were)", || Lỗi:  || HD: .
"tutor: Not once did he apologize for his mistake. (câu đúng) - Học viên viết ""Not once he apologized for his mistake.""", || Lỗi:  || HD: .
tutor: Only then I realized how much I loved her., || Lỗi:  || HD: .
"tutor: No sooner had I arrived than the meeting started. (câu đúng) - Học viên viết ""No sooner I had arrived than the meeting started.""", || Lỗi:  || HD: .
"tutor: Should you change your mind, let me know. (câu đúng) - Học viên viết ""If you should change your mind, let me know."" (cũng đúng)", || Lỗi:  || HD: .
"tutor: Never have I felt so happy. (câu đúng) - Học viên viết ""Never I have felt so happy.""", || Lỗi:  || HD: .
"tutor: Not only he is a good teacher, but he is also a great friend.", || Lỗi:  || HD: .
"tutor: Only after finishing my homework did I go out. (câu đúng) - Học viên viết ""Only after finishing my homework I went out.""", || Lỗi:  || HD: .
tutor: In no way should you blame yourself for what happened., || Lỗi:  || HD: .
"tutor: Hardly ever does she arrive on time. (câu đúng) - Học viên viết ""Hardly ever she arrives on time.""", || Lỗi:  || HD: .
"tutor: Only by chance did I find the lost ring. (câu đúng) - Học viên viết ""Only by chance I found the lost ring.""", || Lỗi:  || HD: .
"tutor: Seldom do we see such kindness nowadays. (câu đúng) - Học viên viết ""Seldom we see such kindness nowadays.""", || Lỗi:  || HD: .
"tutor: Were it not for your support, I would have given up. (câu đúng - đảo ngữ với were it not for)", || Lỗi:  || HD: .
"tutor: Had it not been for the traffic, we would have been on time. (câu đúng - đảo ngữ với had it not been for)", || Lỗi:  || HD: .
"tutor: So fast did he run that nobody could catch him. (câu đúng) - Học viên viết ""So fast he ran that nobody could catch him.""", || Lỗi:  || HD: .
"tutor: Such was the force of the explosion that windows shattered. (câu đúng) - Học viên viết ""Such the force of the explosion was that windows shattered.""", || Lỗi:  || HD: .
"tutor: Only if you study hard will you pass the exam. (câu đúng) - Học viên viết ""Only if you study hard you will pass the exam.""", || Lỗi:  || HD: .
"tutor: Not a single word did he say during the meeting. (câu đúng) - Học viên viết ""Not a single word he said during the meeting.""", || Lỗi:  || HD: .
"tutor: Under no circumstances are we to open this door. (câu đúng) - Học viên viết ""Under no circumstances we are to open this door.""", || Lỗi:  || HD: .
"tutor: Never before have I seen such a magnificent building. (câu đúng) - Học viên viết ""Never before I have seen such a magnificent building.""", || Lỗi:  || HD: .
"tutor: Only when he spoke did I recognize him. (câu đúng) - Học viên viết ""Only when he spoke I recognized him.""", || Lỗi:  || HD: .
"tutor: Were I to choose, I would pick the blue one. (câu đúng - đảo ngữ loại 2 với were to)", || Lỗi:  || HD: .
"tutor: Not for a moment did I doubt his honesty. (câu đúng) - Học viên viết ""Not for a moment I doubted his honesty.""", || Lỗi:  || HD: .
"tutor: So noisy was the classroom that the teacher couldn't teach. (câu đúng) - Học viên viết ""So noisy the classroom was that the teacher couldn't teach.""", || Lỗi:  || HD: .
tutor: Because she was tired., || Lỗi:  || HD: .
tutor: Going to the store., || Lỗi:  || HD: .
tutor: A beautiful day., || Lỗi:  || HD: .
tutor: When I was young., || Lỗi:  || HD: .
tutor: To improve my English., || Lỗi:  || HD: .
tutor: No way to know., || Lỗi:  || HD: .
tutor: Running late for work., || Lỗi:  || HD: .
tutor: After the party ended., || Lỗi:  || HD: .
tutor: A very interesting book., || Lỗi:  || HD: .
tutor: Although he tried his best., || Lỗi:  || HD: .
tutor: Walking in the park., || Lỗi:  || HD: .
tutor: That he was lying., || Lỗi:  || HD: .
"tutor: For example, my brother.", || Lỗi:  || HD: .
tutor: In the morning., || Lỗi:  || HD: .
