input,target
grammar: I need to make a phone call., || Hint: Grammar error
grammar: He did a mistake in the calculation., || Hint: Grammar error
grammar: They have a party every weekend., || Hint: Grammar error
grammar: I need to take a coffee break., || Hint: Grammar error
grammar: She made the laundry yesterday., || Hint: Grammar error
grammar: He took an exam last week., || Hint: Grammar error
grammar: Let's make a reservation for dinner., || Hint: Grammar error
"grammar: I have a headache, so I need to take a medicine.", || Hint: Grammar error
grammar: She wants to do a progress in English., || Hint: Grammar error
grammar: He took a photo of the sunset., || Hint: Grammar error
grammar: I need to do some research for my thesis., || Hint: Grammar error
grammar: They made a lot of damage to the building., || Hint: Grammar error
"grammar: She has a cold, so she took a day off.", || Hint: Grammar error
grammar: I made a promise to help him., || Hint: Grammar error
grammar: Can you do me a favor and take this chair?, || Hint: Grammar error
grammar: We should make a meeting to discuss this., || Hint: Grammar error
grammar: He took a lot of time to finish the task., || Hint: Grammar error
grammar: I need to make the dishes after dinner., || Hint: Grammar error
grammar: She made an excuse for being late., || Hint: Grammar error
grammar: They have a discussion about the plan., || Hint: Grammar error
grammar: He took a chance and invested in stocks., || Hint: Grammar error
grammar: I want to make a travel to Japan., || Hint: Grammar error
grammar: She did her hair before the party., || Hint: Grammar error
grammar: He made a noise when he entered., || Hint: Grammar error
grammar: I have a problem with my computer., || Hint: Grammar error
grammar: She took care of her mother., || Hint: Grammar error
grammar: We need to make a decision by tomorrow., || Hint: Grammar error
grammar: He did a course in digital marketing., || Hint: Grammar error
grammar: I made a call to my boss., || Hint: Grammar error
grammar: She has a shower and then goes to work., || Hint: Grammar error
grammar: They made a lot of money from the deal., || Hint: Grammar error
grammar: I need to do an appointment with the dentist., || Hint: Grammar error
grammar: He took a decision after long thought., || Hint: Grammar error
grammar: She always makes her homework after school., || Hint: Grammar error
grammar: I want to take a look at your report., || Hint: Grammar error
grammar: We had a conversation about the future., || Hint: Grammar error
grammar: He made a speech at the wedding., || Hint: Grammar error
grammar: I need to do a favor for my friend., || Hint: Grammar error
grammar: She took a shower and then had breakfast., || Hint: Grammar error
grammar: They made a plan to travel to Europe., || Hint: Grammar error
grammar: I have a question for you., || Hint: Grammar error
grammar: He took an opportunity to study abroad., || Hint: Grammar error
grammar: She made a mistake on the test., || Hint: Grammar error
grammar: We need to do a decision now., || Hint: Grammar error
grammar: I want to have a seat near the window., || Hint: Grammar error
grammar: He made his homework quickly., || Hint: Grammar error
grammar: They took a break after two hours., || Hint: Grammar error
grammar: I need to make a phone call to my mom., || Hint: Grammar error
grammar: She did a mistake in the email., || Hint: Grammar error
grammar: We have a walk in the park every evening., || Hint: Grammar error
grammar: He made an effort to learn Vietnamese., || Hint: Grammar error
grammar: I want to do a reservation for two., || Hint: Grammar error
grammar: She took a photo of the Eiffel Tower., || Hint: Grammar error
grammar: They made a lot of progress in math., || Hint: Grammar error
grammar: I need to take a rest because I'm exhausted., || Hint: Grammar error
grammar: He did the laundry and then made the bed., || Hint: Grammar error
grammar: We should make a discussion about this issue., || Hint: Grammar error
grammar: She made a good job on the presentation., || Hint: Grammar error
grammar: I want to take a breakfast at 7 AM., || Hint: Grammar error
grammar: He took a lot of fun at the party., || Hint: Grammar error
grammar: They made a business with a foreign company., || Hint: Grammar error
grammar: I need to do a decision quickly., || Hint: Grammar error
grammar: She has a break at 10 AM., || Hint: Grammar error
grammar: He made his best to win the race., || Hint: Grammar error
grammar: I want to take a shower and then have dinner., || Hint: Grammar error
grammar: They made a damage to the car., || Hint: Grammar error
grammar: She took a lot of time to get ready., || Hint: Grammar error
grammar: We need to make a meeting with the client., || Hint: Grammar error
grammar: I did a mistake in the calculation., || Hint: Grammar error
grammar: He has a look at the newspaper every morning., || Hint: Grammar error
grammar: She made the cooking for the whole family., || Hint: Grammar error
grammar: They took a decision without consulting me., || Hint: Grammar error
grammar: I need to do a phone call., || Hint: Grammar error
grammar: He made a shower and went to bed., || Hint: Grammar error
grammar: We should do a plan before starting., || Hint: Grammar error
grammar: She took a lot of progress in her English., || Hint: Grammar error
grammar: I have a rest every afternoon., || Hint: Grammar error
grammar: They made a lot of business in Vietnam., || Hint: Grammar error
grammar: He took a mistake on the exam., || Hint: Grammar error
grammar: I need to have a phone call with my boss., || Hint: Grammar error
grammar: She did an effort to finish on time., || Hint: Grammar error
grammar: We took a lot of fun at the beach., || Hint: Grammar error
grammar: He made a job as a teacher., || Hint: Grammar error
grammar: I need to make a break for 10 minutes., || Hint: Grammar error
grammar: She took her best to pass the exam., || Hint: Grammar error
grammar: They made a conversation about politics., || Hint: Grammar error
grammar: I want to do a photo of the sunset., || Hint: Grammar error
grammar: He has a walk every morning., || Hint: Grammar error
grammar: She made a damage to the reputation., || Hint: Grammar error
grammar: We need to do an appointment for tomorrow., || Hint: Grammar error
grammar: I took a lot of progress in my job., || Hint: Grammar error
grammar: He made his homework in the library., || Hint: Grammar error
grammar: They have a meeting every Monday., || Hint: Grammar error
grammar: She made a shower after the gym., || Hint: Grammar error
grammar: I need to do a decision by 5 PM., || Hint: Grammar error
grammar: The book of John is on the table., || Hint: Grammar error
grammar: My sister dog is very friendly., || Hint: Grammar error
"grammar: The roof of the house is red. (câu đúng) - Học viên viết ""The house's roof is red.""", || Hint: Grammar error
grammar: The childrens' toys are scattered., || Hint: Grammar error
grammar: The car of my friend is expensive., || Hint: Grammar error
grammar: This is the house of my uncle., || Hint: Grammar error
grammar: The door of the car is broken., || Hint: Grammar error
grammar: The dogs's bowls are empty., || Hint: Grammar error
grammar: The name of the song is 'Hello'., || Hint: Grammar error
grammar: My parents's car is new., || Hint: Grammar error
grammar: The tail of the dog is wagging., || Hint: Grammar error
"grammar: The car's door is open. (câu đúng) - Học viên viết ""The car door is open."" (thiếu sở hữu)", || Hint: Grammar error
grammar: The color of the sky is blue., || Hint: Grammar error
grammar: My friend house is big., || Hint: Grammar error
grammar: The cover of the book is torn., || Hint: Grammar error
grammar: James car is red., || Hint: Grammar error
grammar: The legs of the table are broken., || Hint: Grammar error
grammar: My boss office is on the 5th floor., || Hint: Grammar error
grammar: The windows of the house are clean., || Hint: Grammar error
"grammar: The cat's whiskers are long. (câu đúng) - Học viên viết ""The cat whiskers are long.""", || Hint: Grammar error
grammar: The name of the company is Google., || Hint: Grammar error
grammar: My childrens' toys are everywhere., || Hint: Grammar error
grammar: The results of the test will come tomorrow., || Hint: Grammar error
grammar: My parents house is near the beach., || Hint: Grammar error
grammar: The sound of the waves is relaxing., || Hint: Grammar error
"grammar: The book's cover is torn. (câu đúng) - Học viên viết ""The book cover is torn.""", || Hint: Grammar error
grammar: The queen of England lives in London., || Hint: Grammar error
grammar: My brother girlfriend is very kind., || Hint: Grammar error
grammar: The top of the mountain is covered with snow., || Hint: Grammar error
"grammar: The teachers' room is on the second floor. (câu đúng) - Học viên viết ""The teachers room is on the second floor.""", || Hint: Grammar error
grammar: The taste of this soup is delicious., || Hint: Grammar error
"grammar: My cousins' house is in the countryside. (câu đúng) - Học viên viết ""My cousin's house is in the countryside."" (nếu chỉ một người)", || Hint: Grammar error
grammar: The end of the road is near., || Hint: Grammar error
"grammar: My dog's bowl is empty. (câu đúng) - Học viên viết ""My dog bowl is empty.""", || Hint: Grammar error
grammar: The price of this phone is high., || Hint: Grammar error
"grammar: My son's teacher is very nice. (câu đúng) - Học viên viết ""My son teacher is very nice.""", || Hint: Grammar error
"grammar: The city's streets are crowded. (câu đúng) - Học viên viết ""The city streets are crowded.""", || Hint: Grammar error
grammar: The roof of the church is old., || Hint: Grammar error
"grammar: My boss's car is expensive. (câu đúng) - Học viên viết ""My boss car is expensive.""", || Hint: Grammar error
grammar: The first page of the book is missing., || Hint: Grammar error
"grammar: My friends' party was great. (câu đúng) - Học viên viết ""My friends party was great.""", || Hint: Grammar error
grammar: The handle of the suitcase is broken., || Hint: Grammar error
"grammar: My husband's birthday is in May. (câu đúng) - Học viên viết ""My husband birthday is in May.""", || Hint: Grammar error
grammar: The result of the experiment was surprising., || Hint: Grammar error
"grammar: The girls' dresses are beautiful. (câu đúng) - Học viên viết ""The girl's dresses are beautiful."" (chỉ một cô gái)", || Hint: Grammar error
grammar: The back of the chair is comfortable., || Hint: Grammar error
"grammar: My uncle's farm is large. (câu đúng) - Học viên viết ""My uncle farm is large.""", || Hint: Grammar error
grammar: The contents of the box are a mystery., || Hint: Grammar error
grammar: The womens' shoes are on sale., || Hint: Grammar error
grammar: The future of the company looks bright., || Hint: Grammar error
"grammar: My brother's girlfriend is a doctor. (câu đúng) - Học viên viết ""My brother girlfriend is a doctor.""", || Hint: Grammar error
grammar: The color of the flower is red., || Hint: Grammar error
grammar: She said me that she was tired., || Hint: Grammar error
"grammar: He said, 'I am happy.' -> He said that he is happy.", || Hint: Grammar error
grammar: She told that she was leaving., || Hint: Grammar error
grammar: He asked me what is my name., || Hint: Grammar error
"grammar: She said, 'I will call you.' -> She said she will call me.", || Hint: Grammar error
"grammar: He told me, 'I saw her yesterday.' -> He told me he saw her yesterday.", || Hint: Grammar error
grammar: She asked me where did I go., || Hint: Grammar error
"grammar: He said, 'I am studying now.' -> He said he is studying now.", || Hint: Grammar error
"grammar: She told me, 'I have finished my work.' -> She told me she has finished her work.", || Hint: Grammar error
"grammar: He said, 'I will help you.' -> He told me he will help me.", || Hint: Grammar error
grammar: She asked me if I can help her., || Hint: Grammar error
"grammar: He said, 'I don't like this.' -> He said he doesn't like that.", || Hint: Grammar error
"grammar: She said, 'I am going to the market.' -> She said she is going to the market.", || Hint: Grammar error
grammar: He asked me what time does the movie start., || Hint: Grammar error
"grammar: She told, 'I am happy.'", || Hint: Grammar error
"grammar: He said, 'I will be there tomorrow.' -> He said he will be there tomorrow.", || Hint: Grammar error
grammar: She asked me where is the station., || Hint: Grammar error
grammar: He told me that he will come., || Hint: Grammar error
"grammar: She said, 'I have never been to Paris.' -> She said she has never been to Paris.", || Hint: Grammar error
grammar: He asked me why did she leave., || Hint: Grammar error
"grammar: She said me, 'I love you.'", || Hint: Grammar error
"grammar: He said, 'I was sleeping.' -> He said he was sleeping.", || Hint: Grammar error
"grammar: She asked me if I was hungry. (câu đúng) - Học viên viết ""She asked me if I am hungry.""", || Hint: Grammar error
"grammar: He said, 'I must go now.' -> He said he must go now.", || Hint: Grammar error
"grammar: She told, 'I am tired.'", || Hint: Grammar error
grammar: He asked me what is your name., || Hint: Grammar error
"grammar: She said, 'We are going to the cinema tonight.' -> She said they are going to the cinema tonight.", || Hint: Grammar error
grammar: He told me that he is a doctor., || Hint: Grammar error
grammar: She asked me where did I buy it., || Hint: Grammar error
"grammar: He said, 'I can speak three languages.' -> He said he can speak three languages.", || Hint: Grammar error
grammar: She told me that she will visit me., || Hint: Grammar error
grammar: He asked me what do I want., || Hint: Grammar error
"grammar: She said, 'I'm going to buy a car.' -> She said she is going to buy a car.", || Hint: Grammar error
"grammar: He told, 'I am happy.'", || Hint: Grammar error
grammar: She asked me if I have a car., || Hint: Grammar error
"grammar: He said, 'I saw her yesterday.' -> He said he saw her yesterday.", || Hint: Grammar error
grammar: She asked me where is my phone., || Hint: Grammar error
"grammar: He told me, 'I will call you later.' -> He told me he will call me later.", || Hint: Grammar error
"grammar: She said, 'I have been waiting for an hour.' -> She said she has been waiting for an hour.", || Hint: Grammar error
grammar: He asked me why you are sad., || Hint: Grammar error
"grammar: She said, 'I can't swim.' -> She said she can't swim.", || Hint: Grammar error
"grammar: He told me that he was tired. (câu đúng) - Học viên viết ""He told me that he is tired.""", || Hint: Grammar error
grammar: She asked me what time is it., || Hint: Grammar error
"grammar: He said, 'I must finish this today.' -> He said he must finish this today.", || Hint: Grammar error
"grammar: She told me, 'I love you.' -> She told me she loves me.", || Hint: Grammar error
grammar: He asked me if I can drive., || Hint: Grammar error
"grammar: She said, 'I am not feeling well.' -> She said she is not feeling well.", || Hint: Grammar error
grammar: He asked me where do I live., || Hint: Grammar error
"grammar: She told, 'I will be late.'", || Hint: Grammar error
"grammar: He said, 'I have finished my homework.' -> He said he has finished his homework.", || Hint: Grammar error
grammar: She asked me why are you crying., || Hint: Grammar error
"grammar: He told me, 'I can help you.' -> He told me he can help me.", || Hint: Grammar error
"grammar: She said, 'I will be there at 6 PM.' -> She said she will be there at 6 PM.", || Hint: Grammar error
grammar: He asked me what is your job., || Hint: Grammar error
"grammar: She told me, 'I'm sorry.' -> She told me she is sorry.", || Hint: Grammar error
"grammar: He said, 'I have never seen her before.' -> He said he has never seen her before.", || Hint: Grammar error
"grammar: She asked me if I was okay. (câu đúng) - Học viên viết ""She asked me if I am okay.""", || Hint: Grammar error
"grammar: He told me, 'I will help you.' -> He told me he will help me.", || Hint: Grammar error
"grammar: She said, 'I am a teacher.' -> She said she is a teacher.", || Hint: Grammar error
grammar: He asked me where is the nearest bank., || Hint: Grammar error
"grammar: She told, 'I am leaving.'", || Hint: Grammar error
"grammar: He said, 'I can swim.' -> He said he can swim.", || Hint: Grammar error
grammar: She asked me what did he say., || Hint: Grammar error
"grammar: He told me, 'I have a car.' -> He told me he has a car.", || Hint: Grammar error
"grammar: She said, 'I will call you tomorrow.' -> She said she will call me tomorrow.", || Hint: Grammar error
grammar: He asked me if I like coffee., || Hint: Grammar error
"grammar: She told me, 'I am reading a book.' -> She told me she is reading a book.", || Hint: Grammar error
"grammar: He said, 'I have to go.' -> He said he has to go.", || Hint: Grammar error
grammar: She asked me where do you live., || Hint: Grammar error
"grammar: He told, 'I am happy.'", || Hint: Grammar error
"grammar: She said, 'I can't come to the party.' -> She said she can't come to the party.", || Hint: Grammar error
grammar: He asked me what is your name., || Hint: Grammar error
"grammar: She told me, 'I will be back soon.' -> She told me she will be back soon.", || Hint: Grammar error
"grammar: He said, 'I am waiting for you.' -> He said he is waiting for me.", || Hint: Grammar error
"grammar: She asked me if I was a student. (câu đúng) - Học viên viết ""She asked me if I am a student.""", || Hint: Grammar error
"grammar: He told me, 'I can swim.' -> He told me he can swim.", || Hint: Grammar error
"grammar: She said, 'I have been studying for 2 hours.' -> She said she has been studying for 2 hours.", || Hint: Grammar error
grammar: He asked me where is my car., || Hint: Grammar error
"grammar: She told, 'I am tired.'", || Hint: Grammar error
"grammar: He said, 'I will call you.' -> He said he will call me.", || Hint: Grammar error
grammar: She asked me what time do you wake up., || Hint: Grammar error
"grammar: He told me, 'I am sorry.' -> He told me he is sorry.", || Hint: Grammar error
"grammar: She said, 'I have finished my work.' -> She said she has finished her work.", || Hint: Grammar error
grammar: He asked me if I can swim., || Hint: Grammar error
"grammar: She told me, 'I will be there.' -> She told me she will be there.", || Hint: Grammar error
"grammar: He said, 'I can help you.' -> He said he can help me.", || Hint: Grammar error
"grammar: More you study, more you know.", || Hint: Grammar error
"grammar: The more expensive the hotel, the better the service. (câu đúng) - Học viên viết ""More expensive the hotel, better the service.""", || Hint: Grammar error
"grammar: The more you eat, you will get fatter.", || Hint: Grammar error
"grammar: The more you practice, the more fluent you speak.", || Hint: Grammar error
"grammar: The more you have, the more you want. (câu đúng) - Học viên viết ""More you have, more you want.""", || Hint: Grammar error
"grammar: The hotter the weather, the more I feel tired.", || Hint: Grammar error
"grammar: The more time you spend, the better results you get.", || Hint: Grammar error
"grammar: The more you talk, the less you listen.", || Hint: Grammar error
"grammar: The more he ran, he became more tired.", || Hint: Grammar error
"grammar: The younger you are, the easier to learn new things.", || Hint: Grammar error
"grammar: The more you know, you will be more confident.", || Hint: Grammar error
"grammar: The higher the altitude, the colder it gets. (câu đúng) - Học viên viết ""Higher the altitude, colder it gets.""", || Hint: Grammar error
"grammar: The more you eat junk food, the unhealthier you become.", || Hint: Grammar error
"grammar: The more I thought about it, I became more confused.", || Hint: Grammar error
"grammar: The sooner we leave, the earlier we will arrive. (câu đúng) - Học viên viết ""Sooner we leave, earlier we will arrive.""", || Hint: Grammar error
"grammar: The more beautiful she is, the more she is admired.", || Hint: Grammar error
"grammar: The older he gets, the wiser he becomes. (câu đúng) - Học viên viết ""Older he gets, wiser he becomes.""", || Hint: Grammar error
"grammar: The more you have, the more you worry.", || Hint: Grammar error
"grammar: The more he spent money, the more debt he had.", || Hint: Grammar error
"grammar: The faster you drive, the more dangerous it is.", || Hint: Grammar error
"grammar: The more you work, the more you are tired.", || Hint: Grammar error
"grammar: The higher you climb, the harder you fall.", || Hint: Grammar error
"grammar: The more you talk, the less people listen to you.", || Hint: Grammar error
"grammar: The more popular he becomes, the more he changes.", || Hint: Grammar error
"grammar: The more difficult the test, the lower the scores.", || Hint: Grammar error
"grammar: The more you sleep, the lazier you will feel.", || Hint: Grammar error
"grammar: The more careful you are, the fewer mistakes you make.", || Hint: Grammar error
"grammar: The more you travel, the more experience you gain.", || Hint: Grammar error
"grammar: The more you laugh, the longer you live.", || Hint: Grammar error
"grammar: The more you worry, the less you sleep.", || Hint: Grammar error
"grammar: The higher the price, the better the quality.", || Hint: Grammar error
"grammar: The more interesting the book, the more I want to read it.", || Hint: Grammar error
"grammar: The more you earn, the more you spend.", || Hint: Grammar error
"grammar: The more you explain, the more confused I get.", || Hint: Grammar error
"grammar: The more careful you drive, the safer you are.", || Hint: Grammar error
"grammar: The more you practice, the more fluent you become.", || Hint: Grammar error
"grammar: The older I get, the less I care about what people think.", || Hint: Grammar error
"grammar: The more money you make, the more tax you pay.", || Hint: Grammar error
"grammar: The more time you have, the more you can relax.", || Hint: Grammar error
"grammar: The more you focus, the less distracted you become.", || Hint: Grammar error
"grammar: The more you hurry, the more mistakes you make.", || Hint: Grammar error
"grammar: The more you exercise, the more energetic you feel.", || Hint: Grammar error
"grammar: The more you know, the less you fear.", || Hint: Grammar error
"grammar: The more you share, the more you receive.", || Hint: Grammar error
"grammar: The more you criticize, the less people listen.", || Hint: Grammar error
"grammar: The more you travel, the more open-minded you become.", || Hint: Grammar error
"grammar: The more you practice, the easier it becomes.", || Hint: Grammar error
"grammar: The more you save, the more financially secure you are.", || Hint: Grammar error
"grammar: The more you learn, the more you earn.", || Hint: Grammar error
grammar: Never I have seen such a beautiful sunset., || Hint: Grammar error
grammar: Hardly I had arrived when the phone rang., || Hint: Grammar error
grammar: No sooner I had closed my eyes than I fell asleep., || Hint: Grammar error
"grammar: Not only he is intelligent, but he is also hardworking.", || Hint: Grammar error
grammar: Rarely she goes out at night., || Hint: Grammar error
"grammar: Only after I read the book did I understand the story. (câu đúng) - Học viên viết ""Only after I read the book I understood the story.""", || Hint: Grammar error
grammar: Little he knew about the surprise., || Hint: Grammar error
grammar: Nowhere I could find my keys., || Hint: Grammar error
"grammar: Had I known, I would have told you. (câu đúng - đảo ngữ câu điều kiện loại 3)", || Hint: Grammar error
"grammar: Were I rich, I would buy a yacht. (câu đúng - đảo ngữ câu điều kiện loại 2 với were)", || Hint: Grammar error
"grammar: Should you need any help, call me. (câu đúng - đảo ngữ câu điều kiện loại 1)", || Hint: Grammar error
grammar: Under no circumstances you should give up., || Hint: Grammar error
"grammar: Not until I met you did I know true love. (câu đúng) - Học viên viết ""Not until I met you I knew true love.""", || Hint: Grammar error
"grammar: Only by working hard can you succeed. (câu đúng) - Học viên viết ""Only by working hard you can succeed.""", || Hint: Grammar error
grammar: In no way he is responsible for the accident., || Hint: Grammar error
"grammar: Never in my life have I been so embarrassed. (câu đúng) - Học viên viết ""Never in my life I have been so embarrassed.""", || Hint: Grammar error
"grammar: Not only did she fail the exam, but she also lost her scholarship. (câu đúng) - Học viên viết ""Not only she failed the exam, but she also lost her scholarship.""", || Hint: Grammar error
"grammar: Hardly had we left when it started to snow. (câu đúng) - Học viên viết ""Hardly we had left when it started to snow.""", || Hint: Grammar error
"grammar: Only when you apologize will I forgive you. (câu đúng) - Học viên viết ""Only when you apologize I will forgive you.""", || Hint: Grammar error
grammar: So beautiful was the view that we couldn't leave. (câu đúng - đảo ngữ với so), || Hint: Grammar error
grammar: Such was his anger that he couldn't speak. (câu đúng - đảo ngữ với such), || Hint: Grammar error
"grammar: Had I not seen it, I wouldn't have believed it. (câu đúng) - Học viên viết ""If I had not seen it, I wouldn't have believed it."" (cũng đúng)", || Hint: Grammar error
"grammar: Were he not so shy, he would have more friends. (câu đúng - đảo ngữ loại 2 với were)", || Hint: Grammar error
"grammar: Not once did he apologize for his mistake. (câu đúng) - Học viên viết ""Not once he apologized for his mistake.""", || Hint: Grammar error
grammar: Only then I realized how much I loved her., || Hint: Grammar error
"grammar: No sooner had I arrived than the meeting started. (câu đúng) - Học viên viết ""No sooner I had arrived than the meeting started.""", || Hint: Grammar error
"grammar: Should you change your mind, let me know. (câu đúng) - Học viên viết ""If you should change your mind, let me know."" (cũng đúng)", || Hint: Grammar error
"grammar: Never have I felt so happy. (câu đúng) - Học viên viết ""Never I have felt so happy.""", || Hint: Grammar error
"grammar: Not only he is a good teacher, but he is also a great friend.", || Hint: Grammar error
"grammar: Only after finishing my homework did I go out. (câu đúng) - Học viên viết ""Only after finishing my homework I went out.""", || Hint: Grammar error
grammar: In no way should you blame yourself for what happened., || Hint: Grammar error
"grammar: Hardly ever does she arrive on time. (câu đúng) - Học viên viết ""Hardly ever she arrives on time.""", || Hint: Grammar error
"grammar: Only by chance did I find the lost ring. (câu đúng) - Học viên viết ""Only by chance I found the lost ring.""", || Hint: Grammar error
"grammar: Seldom do we see such kindness nowadays. (câu đúng) - Học viên viết ""Seldom we see such kindness nowadays.""", || Hint: Grammar error
"grammar: Were it not for your support, I would have given up. (câu đúng - đảo ngữ với were it not for)", || Hint: Grammar error
"grammar: Had it not been for the traffic, we would have been on time. (câu đúng - đảo ngữ với had it not been for)", || Hint: Grammar error
"grammar: So fast did he run that nobody could catch him. (câu đúng) - Học viên viết ""So fast he ran that nobody could catch him.""", || Hint: Grammar error
"grammar: Such was the force of the explosion that windows shattered. (câu đúng) - Học viên viết ""Such the force of the explosion was that windows shattered.""", || Hint: Grammar error
"grammar: Only if you study hard will you pass the exam. (câu đúng) - Học viên viết ""Only if you study hard you will pass the exam.""", || Hint: Grammar error
"grammar: Not a single word did he say during the meeting. (câu đúng) - Học viên viết ""Not a single word he said during the meeting.""", || Hint: Grammar error
"grammar: Under no circumstances are we to open this door. (câu đúng) - Học viên viết ""Under no circumstances we are to open this door.""", || Hint: Grammar error
"grammar: Never before have I seen such a magnificent building. (câu đúng) - Học viên viết ""Never before I have seen such a magnificent building.""", || Hint: Grammar error
"grammar: Only when he spoke did I recognize him. (câu đúng) - Học viên viết ""Only when he spoke I recognized him.""", || Hint: Grammar error
"grammar: Were I to choose, I would pick the blue one. (câu đúng - đảo ngữ loại 2 với were to)", || Hint: Grammar error
"grammar: Not for a moment did I doubt his honesty. (câu đúng) - Học viên viết ""Not for a moment I doubted his honesty.""", || Hint: Grammar error
"grammar: So noisy was the classroom that the teacher couldn't teach. (câu đúng) - Học viên viết ""So noisy the classroom was that the teacher couldn't teach.""", || Hint: Grammar error
grammar: Because she was tired., || Hint: Grammar error
grammar: Going to the store., || Hint: Grammar error
grammar: A beautiful day., || Hint: Grammar error
grammar: When I was young., || Hint: Grammar error
grammar: To improve my English., || Hint: Grammar error
grammar: No way to know., || Hint: Grammar error
grammar: Running late for work., || Hint: Grammar error
grammar: After the party ended., || Hint: Grammar error
grammar: A very interesting book., || Hint: Grammar error
grammar: Although he tried his best., || Hint: Grammar error
grammar: Walking in the park., || Hint: Grammar error
grammar: That he was lying., || Hint: Grammar error
"grammar: For example, my brother.", || Hint: Grammar error
grammar: In the morning., || Hint: Grammar error
grammar: While watching TV., || Hint: Grammar error
grammar: The reason why I left., || Hint: Grammar error
grammar: Not knowing what to say., || Hint: Grammar error
grammar: Such as honesty and kindness., || Hint: Grammar error
grammar: If it rains tomorrow., || Hint: Grammar error
grammar: A very expensive car., || Hint: Grammar error
grammar: Before leaving the house., || Hint: Grammar error
grammar: To be honest., || Hint: Grammar error
grammar: Especially my younger sister., || Hint: Grammar error
grammar: Wondering where he went., || Hint: Grammar error
grammar: No one in the room., || Hint: Grammar error
grammar: Because of the bad weather., || Hint: Grammar error
grammar: The boy with the red hat., || Hint: Grammar error
grammar: When I finish work., || Hint: Grammar error
grammar: A waste of time., || Hint: Grammar error
grammar: Unless you study harder., || Hint: Grammar error
grammar: Very tired after the long journey., || Hint: Grammar error
grammar: A friend of mine., || Hint: Grammar error
grammar: In conclusion., || Hint: Grammar error
grammar: Whether he will come., || Hint: Grammar error
grammar: Having finished my homework., || Hint: Grammar error
grammar: So beautiful., || Hint: Grammar error
grammar: As a result., || Hint: Grammar error
grammar: Every day., || Hint: Grammar error
grammar: Not only in Vietnam., || Hint: Grammar error
grammar: The man standing there., || Hint: Grammar error
"grammar: For instance, my hometown.", || Hint: Grammar error
grammar: Surprised by the news., || Hint: Grammar error
grammar: A wonderful experience., || Hint: Grammar error
grammar: Without saying a word., || Hint: Grammar error
grammar: Wherever you go., || Hint: Grammar error
grammar: An interesting question., || Hint: Grammar error
grammar: As soon as possible., || Hint: Grammar error
grammar: The girl who won the competition., || Hint: Grammar error
grammar: From dawn to dusk., || Hint: Grammar error
grammar: What she said., || Hint: Grammar error
grammar: According to the report., || Hint: Grammar error
grammar: Too much sugar., || Hint: Grammar error
grammar: In order to succeed., || Hint: Grammar error
grammar: My favorite hobby., || Hint: Grammar error
grammar: Once upon a time., || Hint: Grammar error
grammar: Worried about the future., || Hint: Grammar error
grammar: Instead of studying., || Hint: Grammar error
grammar: A long time ago., || Hint: Grammar error
grammar: Because of his laziness., || Hint: Grammar error
grammar: The best day of my life., || Hint: Grammar error
grammar: How to solve this problem., || Hint: Grammar error
grammar: As far as I know., || Hint: Grammar error
grammar: No problem., || Hint: Grammar error
grammar: The end., || Hint: Grammar error
grammar: So many people., || Hint: Grammar error
grammar: Right now., || Hint: Grammar error
grammar: A chance to win., || Hint: Grammar error
grammar: Not sure., || Hint: Grammar error
grammar: In the end., || Hint: Grammar error
grammar: A huge mistake., || Hint: Grammar error
grammar: Even though it was raining., || Hint: Grammar error
grammar: No idea., || Hint: Grammar error
grammar: Later., || Hint: Grammar error
grammar: Like I said., || Hint: Grammar error
grammar: My whole life., || Hint: Grammar error
grammar: Under the table., || Hint: Grammar error
grammar: A dream come true., || Hint: Grammar error
grammar: Most of the time., || Hint: Grammar error
grammar: By the way., || Hint: Grammar error
grammar: The book on the shelf., || Hint: Grammar error
grammar: As a child., || Hint: Grammar error
grammar: No way., || Hint: Grammar error
grammar: Finally., || Hint: Grammar error
grammar: A few minutes later., || Hint: Grammar error
grammar: The purpose of this letter., || Hint: Grammar error
grammar: Worn out after the trip., || Hint: Grammar error
grammar: Without any warning., || Hint: Grammar error
grammar: A great opportunity for you., || Hint: Grammar error
grammar: At the same time., || Hint: Grammar error
grammar: The truth is., || Hint: Grammar error
grammar: Not a single person., || Hint: Grammar error
grammar: Like never before., || Hint: Grammar error
grammar: One of my friends., || Hint: Grammar error
grammar: After all., || Hint: Grammar error
grammar: Completely different., || Hint: Grammar error
grammar: In other words., || Hint: Grammar error
grammar: A sense of belonging., || Hint: Grammar error
grammar: Despite the challenges., || Hint: Grammar error
grammar: The moment I saw her., || Hint: Grammar error
grammar: No matter what., || Hint: Grammar error
grammar: In front of the building., || Hint: Grammar error
grammar: The thing is., || Hint: Grammar error
grammar: A way to solve it., || Hint: Grammar error
grammar: On the other hand., || Hint: Grammar error
grammar: With all my heart., || Hint: Grammar error
grammar: Maybe next time., || Hint: Grammar error
grammar: The key to success., || Hint: Grammar error
grammar: Worth a try., || Hint: Grammar error
grammar: On time., || Hint: Grammar error
grammar: So far., || Hint: Grammar error
grammar: A little bit of patience., || Hint: Grammar error
grammar: For example., || Hint: Grammar error
grammar: She go to school every day., || Hint: Grammar error
grammar: The train leave at 6 PM tomorrow., || Hint: Grammar error
grammar: He don't like coffee., || Hint: Grammar error
grammar: My father always watch TV after dinner., || Hint: Grammar error
grammar: Water boil at 100 degrees Celsius., || Hint: Grammar error
